@relation 'aoipage english median self'

@attribute Average_Fixation_Duration numeric
@attribute Fixation_Duration_SD numeric
@attribute Longest_Fixation_Duration numeric
@attribute Refixation_Ratio numeric
@attribute Average_Saccade_Length numeric
@attribute Saccade_Length_SD numeric
@attribute Average_Saccade_Absolute_Angle numeric
@attribute Saccade_Absolute_Angle_SD numeric
@attribute Average_Saccade_Relative_Angle numeric
@attribute Saccade_Relative_Angle_SD numeric
@attribute Average_Left_Eye_Difference numeric
@attribute Left_Eye_Difference_SD numeric
@attribute Average_Right_Eye_Difference numeric
@attribute Right_Eye_Difference_SD numeric
@attribute Blink_Count numeric
@attribute Average_Blink_Duration numeric
@attribute Average_Fixation_Duration_AOI1 numeric
@attribute Fixation_Duration_SD_AOI1 numeric
@attribute Longest_Fixation_Duration_AOI1 numeric
@attribute Refixation_Ratio_AOI1 numeric
@attribute Average_Saccade_Length_AOI1 numeric
@attribute Saccade_Length_SD_AOI1 numeric
@attribute Average_Saccade_Absolute_Angle_AOI1 numeric
@attribute Saccade_Absolute_Angle_SD_AOI1 numeric
@attribute Average_Saccade_Relative_Angle_AOI1 numeric
@attribute Saccade_Relative_Angle_SD_AOI1 numeric
@attribute Average_Left_Eye_Difference_AOI1 numeric
@attribute Left_Eye_Difference_SD_AOI1 numeric
@attribute Average_Right_Eye_Difference_AOI1 numeric
@attribute Right_Eye_Difference_SD_AOI1 numeric
@attribute Blink_Count_AOI1 numeric
@attribute Average_Blink_Duration_AOI1 numeric
@attribute AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI1 {English,Spanish,Chinese}
@attribute Language_Switch_AOI1 {No,Yes}
@attribute Average_Fixation_Duration_AOI2 numeric
@attribute Fixation_Duration_SD_AOI2 numeric
@attribute Longest_Fixation_Duration_AOI2 numeric
@attribute Refixation_Ratio_AOI2 numeric
@attribute Average_Saccade_Length_AOI2 numeric
@attribute Saccade_Length_SD_AOI2 numeric
@attribute Average_Saccade_Absolute_Angle_AOI2 numeric
@attribute Saccade_Absolute_Angle_SD_AOI2 numeric
@attribute Average_Saccade_Relative_Angle_AOI2 numeric
@attribute Saccade_Relative_Angle_SD_AOI2 numeric
@attribute Average_Left_Eye_Difference_AOI2 numeric
@attribute Left_Eye_Difference_SD_AOI2 numeric
@attribute Average_Right_Eye_Difference_AOI2 numeric
@attribute Right_Eye_Difference_SD_AOI2 numeric
@attribute Blink_Count_AOI2 numeric
@attribute Average_Blink_Duration_AOI2 numeric
@attribute AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI2 {English,Spanish,Chinese}
@attribute Language_Switch_AOI2 {No,Yes}
@attribute Average_Fixation_Duration_AOI3 numeric
@attribute Fixation_Duration_SD_AOI3 numeric
@attribute Longest_Fixation_Duration_AOI3 numeric
@attribute Refixation_Ratio_AOI3 numeric
@attribute Average_Saccade_Length_AOI3 numeric
@attribute Saccade_Length_SD_AOI3 numeric
@attribute Average_Saccade_Absolute_Angle_AOI3 numeric
@attribute Saccade_Absolute_Angle_SD_AOI3 numeric
@attribute Average_Saccade_Relative_Angle_AOI3 numeric
@attribute Saccade_Relative_Angle_SD_AOI3 numeric
@attribute Average_Left_Eye_Difference_AOI3 numeric
@attribute Left_Eye_Difference_SD_AOI3 numeric
@attribute Average_Right_Eye_Difference_AOI3 numeric
@attribute Right_Eye_Difference_SD_AOI3 numeric
@attribute Blink_Count_AOI3 numeric
@attribute Average_Blink_Duration_AOI3 numeric
@attribute AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Previous_AOI_Language_AOI3 {English,Spanish,Chinese}
@attribute Language_Switch_AOI3 {No,Yes}
@attribute Average_Fixation_Duration_AOI4 numeric
@attribute Fixation_Duration_SD_AOI4 numeric
@attribute Longest_Fixation_Duration_AOI4 numeric
@attribute Refixation_Ratio_AOI4 numeric
@attribute Average_Saccade_Length_AOI4 numeric
@attribute Saccade_Length_SD_AOI4 numeric
@attribute Average_Saccade_Absolute_Angle_AOI4 numeric
@attribute Saccade_Absolute_Angle_SD_AOI4 numeric
@attribute Average_Saccade_Relative_Angle_AOI4 numeric
@attribute Saccade_Relative_Angle_SD_AOI4 numeric
@attribute Average_Left_Eye_Difference_AOI4 numeric
@attribute Left_Eye_Difference_SD_AOI4 numeric
@attribute Average_Right_Eye_Difference_AOI4 numeric
@attribute Right_Eye_Difference_SD_AOI4 numeric
@attribute Blink_Count_AOI4 numeric
@attribute Average_Blink_Duration_AOI4 numeric
@attribute AOI_Language_AOI4 {English,Spanish}
@attribute Previous_AOI_Language_AOI4 {English,Spanish,Chinese}
@attribute Language_Switch_AOI4 {No,Yes}
@attribute Average_Fixation_Duration_AOI5 numeric
@attribute Fixation_Duration_SD_AOI5 numeric
@attribute Longest_Fixation_Duration_AOI5 numeric
@attribute Refixation_Ratio_AOI5 numeric
@attribute Average_Saccade_Length_AOI5 numeric
@attribute Saccade_Length_SD_AOI5 numeric
@attribute Average_Saccade_Absolute_Angle_AOI5 numeric
@attribute Saccade_Absolute_Angle_SD_AOI5 numeric
@attribute Average_Saccade_Relative_Angle_AOI5 numeric
@attribute Saccade_Relative_Angle_SD_AOI5 numeric
@attribute Average_Left_Eye_Difference_AOI5 numeric
@attribute Left_Eye_Difference_SD_AOI5 numeric
@attribute Average_Right_Eye_Difference_AOI5 numeric
@attribute Right_Eye_Difference_SD_AOI5 numeric
@attribute Blink_Count_AOI5 numeric
@attribute Average_Blink_Duration_AOI5 numeric
@attribute AOI_Language_AOI5 {English,Spanish}
@attribute Previous_AOI_Language_AOI5 {English,Spanish}
@attribute Language_Switch_AOI5 {No,Yes}
@attribute Average_Fixation_Duration_AOI6 numeric
@attribute Fixation_Duration_SD_AOI6 numeric
@attribute Longest_Fixation_Duration_AOI6 numeric
@attribute Refixation_Ratio_AOI6 numeric
@attribute Average_Saccade_Length_AOI6 numeric
@attribute Saccade_Length_SD_AOI6 numeric
@attribute Average_Saccade_Absolute_Angle_AOI6 numeric
@attribute Saccade_Absolute_Angle_SD_AOI6 numeric
@attribute Average_Saccade_Relative_Angle_AOI6 numeric
@attribute Saccade_Relative_Angle_SD_AOI6 numeric
@attribute Average_Left_Eye_Difference_AOI6 numeric
@attribute Left_Eye_Difference_SD_AOI6 numeric
@attribute Average_Right_Eye_Difference_AOI6 numeric
@attribute Right_Eye_Difference_SD_AOI6 numeric
@attribute Blink_Count_AOI6 numeric
@attribute Average_Blink_Duration_AOI6 numeric
@attribute AOI_Language_AOI6 {English,Spanish}
@attribute Previous_AOI_Language_AOI6 {English,Spanish}
@attribute Language_Switch_AOI6 {No,Yes}
@attribute 'Number of English AOIs' numeric
@attribute 'Self Median' {High,Low}

@data
0.255123,0.14046,0.6875,0.032787,40.963133,161.899336,40.963133,95.869106,97.029852,66.031981,-0.144849,0.369073,-0.144849,0.369073,3,0.283587,0.263889,0.13828,0.59375,0.055556,24.233643,194.209518,24.233643,103.602285,90.267307,59.60555,0.177422,0.432061,0.177422,0.432061,1,0.52706,English,Spanish,Yes,0.21875,0.091998,0.34375,0,62.845045,48.187633,62.845045,69.822593,54.439964,18.12084,0.35812,0.096124,0.35812,0.096124,0,0,English,English,No,0.208984,0.111431,0.5625,0,50.448427,117.351279,50.448427,79.534256,135.434133,58.047819,-0.12554,0.139072,-0.12554,0.139072,1,0.18511,English,English,No,0.308594,0.219551,0.6875,0,58.8175,185.09543,58.8175,103.661438,80.240708,58.371423,-0.305526,0.187527,-0.305526,0.187527,1,0.13859,English,English,No,0.263393,0.105455,0.46875,0,34.62583,143.327147,34.62583,117.156204,75.264211,67.228112,-0.493686,0.071807,-0.493686,0.071807,0,0,English,English,No,0.277778,0.107695,0.4375,0.111111,39.323865,133.817787,39.323865,80.823259,88.32981,76.095167,-0.525685,0.114451,-0.525685,0.114451,0,0,English,English,No,6,High
0.277376,0.207389,1.375,0.190083,18.302677,172.871476,18.302677,100.920753,83.297005,58.855469,0.089066,0.459863,0.089066,0.459863,6,0.150945,0.359375,0.275231,1.375,0.18,-0.82511,223.500189,-0.82511,102.343059,82.732076,55.198902,0.452207,0.451746,0.452207,0.451746,2,0.17768,English,Spanish,Yes,0.204167,0.096735,0.375,0,43.340746,171.048904,43.340746,77.488015,92.730305,68.328229,0.16845,0.240466,0.16845,0.240466,4,0.137578,English,English,No,0.348958,0.117505,0.5,0.166667,-24.66071,152.453628,-24.66071,112.022126,66.062019,68.569826,-0.182,0.075634,-0.182,0.075634,0,0,English,English,No,0.243056,0.091735,0.40625,0.111111,59.178696,108.079403,59.178696,81.708115,97.189795,70.302654,-0.37164,0.137542,-0.37164,0.137542,0,0,English,English,No,0.278125,0.086659,0.4375,0.2,41.72109,135.082353,41.72109,84.031469,105.940559,56.952315,-0.521452,0.115308,-0.521452,0.115308,0,0,English,English,No,0.176411,0.093092,0.5,0.322581,25.932687,60.815131,25.932687,106.486768,71.641723,49.975922,-0.502424,0.162178,-0.502424,0.162178,0,0,English,English,No,6,High
0.265625,0.127796,0.5625,0.078947,24.825695,161.504214,24.825695,96.145222,98.712166,65.222223,0.232205,0.45498,0.232205,0.45498,1,0.20969,0.25,0.10786,0.53125,0.130435,13.447225,158.159573,13.447225,106.119304,97.104831,67.190837,0.509885,0.441088,0.509885,0.441088,0,0,English,Spanish,Yes,0.275,0.117593,0.40625,0,17.550296,222.231223,17.550296,75.756272,123.913815,55.362892,0.297588,0.139156,0.297588,0.139156,0,0,English,English,No,0.177083,0.029463,0.21875,0,45.440775,29.835902,45.440775,51.592048,112.731911,33.895138,-0.117195,0.04299,-0.117195,0.04299,1,0.20969,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.3125,0.178609,0.5625,0,22.890641,99.44596,22.890641,42.605713,95.423646,70.660468,-0.633363,0.075728,-0.633363,0.075728,0,0,English,English,No,0.375,0.159344,0.5625,0,85.336123,140.338031,85.336123,87.973843,68.403862,64.287543,-0.536907,0.134568,-0.536907,0.134568,0,0,English,English,No,6,High
0.233553,0.102957,0.65625,0.052632,16.322411,147.365924,16.322411,90.000877,92.360757,66.631607,-0.096726,0.339986,-0.096726,0.339986,3,0.149103,0.234375,0.071603,0.34375,0,37.655791,117.422518,37.655791,93.132034,120.549292,60.357991,0.434386,0.371407,0.434386,0.371407,0,0,English,Spanish,Yes,0.21875,0.10342,0.46875,0.095238,5.938005,113.292283,5.938005,92.719199,93.146301,59.336886,0.153917,0.073746,0.153917,0.073746,1,0.10901,English,English,No,0.228125,0.095351,0.5,0.05,-20.432157,158.652043,-20.432157,90.375585,97.609821,63.408418,-0.00414,0.132915,-0.00414,0.132915,0,0,English,English,No,0.214286,0.06234,0.375,0.071429,38.139474,164.383964,38.139474,72.116999,81.55346,75.187818,-0.338583,0.193814,-0.338583,0.193814,0,0,English,English,No,0.28125,0.175986,0.65625,0,27.298108,161.429458,27.298108,60.217368,121.773291,67.657094,-0.500372,0.06017,-0.500372,0.06017,2,0.16915,English,English,No,0.291667,0.082021,0.40625,0,83.027087,163.129678,83.027087,78.540946,25.432161,14.443291,-0.61138,0.09071,-0.61138,0.09071,0,0,English,English,No,6,High
0.2375,0.090786,0.4375,0.016667,29.885792,106.338869,29.885792,84.392607,109.695724,57.728094,0.007413,0.415754,0.007413,0.415754,3,0.154327,0.242898,0.084239,0.375,0.045455,11.758095,86.966362,11.758095,93.891357,101.450334,59.031954,0.403255,0.228346,0.403255,0.228346,2,0.155145,English,Spanish,Yes,0.225,0.084779,0.375,0,50.237935,38.719751,50.237935,59.391714,119.804128,66.507227,0.060375,0.110704,0.060375,0.110704,0,0,English,English,No,0.247396,0.090624,0.4375,0,10.843163,119.060739,10.843163,66.661663,111.595216,59.590857,-0.12128,0.155356,-0.12128,0.155356,0,0,English,English,No,0.229167,0.058926,0.28125,0,48.613079,143.313947,48.613079,93.960185,113.50567,46.828763,-0.273993,0.195001,-0.273993,0.195001,0,0,English,English,No,0.232143,0.12484,0.40625,0,68.967384,60.206944,68.967384,70.438254,119.072415,52.584624,-0.469927,0.111205,-0.469927,0.111205,1,0.15269,English,English,No,0.225,0.108972,0.40625,0,46.574476,129.39246,46.574476,62.195764,111.322978,57.717357,-0.43021,0.035152,-0.43021,0.035152,0,0,English,English,No,6,High
0.26086,0.112604,0.50879,0.106667,14.948102,90.976833,14.948102,96.709906,81.98407,56.987882,-0.003318,0.405151,-0.003318,0.405151,1,0.12973,0.24735,0.076573,0.37598,0,64.974811,83.793456,64.974811,85.01909,51.183674,56.780506,-0.231567,0.445244,-0.231567,0.445244,0,0,English,Spanish,Yes,0.205426,0.096289,0.39551,0,3.25568,147.94276,3.25568,93.426999,94.916475,55.251473,0.309289,0.535349,0.309289,0.535349,0,0,English,English,No,0.240234,0.099079,0.3877,0.117647,12.389716,73.759596,12.389716,103.889255,76.451207,55.186786,0.308732,0.155391,0.308732,0.155391,1,0.12973,English,English,No,0.243094,0.091517,0.36816,0.214286,8.45888,33.088992,8.45888,98.622248,60.403141,43.366268,0.024341,0.0616,0.024341,0.0616,0,0,English,English,No,0.316653,0.182558,0.50879,0.25,3.496363,19.487904,3.496363,110.392243,84.555824,53.331412,-0.214463,0.076488,-0.214463,0.076488,0,0,English,English,No,0.326482,0.105746,0.46191,0.105263,14.614186,74.460617,14.614186,85.718884,104.113217,57.779428,-0.439679,0.13227,-0.439679,0.13227,0,0,English,English,No,6,High
0.240087,0.103716,0.71094,0.063291,3.644705,81.505973,3.644705,103.609072,91.059059,57.265059,0.008085,0.489454,0.008085,0.489454,2,0.13508,0.194132,0.075428,0.34766,0.052632,35.776533,62.214496,35.776533,106.17264,102.544149,52.950735,-0.155973,0.572062,-0.155973,0.572062,1,0.14782,English,Spanish,Yes,0.24721,0.089354,0.42188,0.047619,-29.347199,60.558925,-29.347199,100.181461,85.78838,64.980369,0.468333,0.377617,0.468333,0.377617,1,0.12234,English,English,No,0.299222,0.105665,0.41016,0,0.533502,124.760693,0.533502,52.707036,106.834189,43.114308,0.337739,0.0544,0.337739,0.0544,0,0,English,English,No,0.230393,0.054727,0.31543,0.153846,14.757469,91.790657,14.757469,105.552857,93.404366,53.891181,0.037854,0.140933,0.037854,0.140933,0,0,English,English,No,0.27124,0.09515,0.44043,0,-3.603954,116.579461,-3.603954,95.5971,84.548472,40.554052,-0.253989,0.091819,-0.253989,0.091819,0,0,English,English,No,0.263523,0.159819,0.71094,0.076923,4.521982,52.103067,4.521982,106.233453,78.38118,62.066848,-0.440465,0.073218,-0.440465,0.073218,0,0,English,English,No,6,High
0.274205,0.137583,0.71875,0.101266,28.734529,106.13773,28.734529,95.293372,80.441448,59.974486,-0.064696,0.446229,-0.064696,0.446229,0,0,0.264573,0.107608,0.55762,0.153846,53.424344,25.794693,53.424344,90.617784,57.61707,57.429744,-0.151787,0.581655,-0.151787,0.581655,0,0,English,Spanish,Yes,0.243762,0.138452,0.66895,0.055556,35.079768,171.779603,35.079768,89.990989,76.912499,61.000882,0.303709,0.602037,0.303709,0.602037,0,0,English,English,No,0.225913,0.075964,0.30957,0.166667,35.864481,96.131096,35.864481,112.999896,106.474288,21.188007,0.19661,0.164241,0.19661,0.164241,0,0,English,English,No,0.262013,0.128131,0.48242,0.2,10.169232,84.465943,10.169232,106.927501,91.308317,58.564674,-0.041222,0.131796,-0.041222,0.131796,0,0,English,English,No,0.302369,0.153362,0.71875,0.083333,0.978651,44.281812,0.978651,87.214648,81.165717,61.144371,-0.226397,0.094374,-0.226397,0.094374,0,0,English,English,No,0.325318,0.142843,0.65625,0,75.463582,48.570708,75.463582,73.316488,90.190178,65.732761,-0.453069,0.070898,-0.453069,0.070898,0,0,English,English,No,6,High
0.227286,0.154118,1.02539,0.037037,14.916984,88.934304,14.916984,113.217239,82.068014,58.41912,0.179867,0.368737,0.179867,0.368737,2,0.13922,0.18164,0.025101,0.20703,0,102.918401,23.829614,102.918401,57.631521,47.243589,25.938288,-0.061286,0.05102,-0.061286,0.05102,1,0.03086,English,Spanish,Yes,0.193425,0.070361,0.375,0,-28.094702,66.544989,-28.094702,107.876021,95.066927,58.174885,0.660856,0.438177,0.660856,0.438177,0,0,English,English,No,0.205621,0.099506,0.37598,0,49.004195,50.068323,49.004195,108.804029,43.008627,51.11214,0.381794,0.16015,0.381794,0.16015,0,0,English,English,No,0.15254,0.052657,0.20801,0,50.007556,185.944628,50.007556,104.870269,118.616124,34.003604,0.0119,0.313064,0.0119,0.313064,0,0,English,English,No,0.284363,0.202825,1.02539,0.125,0.553634,55.658421,0.553634,102.158377,85.313598,62.457607,-0.095361,0.187729,-0.095361,0.187729,0,0,English,English,No,0.277342,0.231848,0.75781,0,36.374796,70.012995,36.374796,132.59049,86.460371,46.426546,-0.344822,0.0928,-0.344822,0.0928,1,0.24758,English,English,No,6,High
0.261097,0.137278,0.77734,0.102273,26.746054,156.557869,26.746054,92.38865,98.361033,56.014493,-0.38743,0.526279,-0.38743,0.526279,1,0.10802,0.184408,0.108128,0.43555,0.083333,24.472383,136.899078,24.472383,117.02746,91.38698,52.835251,-0.558612,0.187397,-0.558612,0.187397,0,0,English,Spanish,Yes,0.305447,0.158072,0.77734,0.166667,24.91137,189.480834,24.91137,92.349775,103.876364,59.845598,-0.717428,0.163499,-0.717428,0.163499,0,0,English,English,No,0.203924,0.073271,0.35547,0,11.279427,37.927159,11.279427,86.492297,98.165788,39.931796,-0.332164,0.791911,-0.332164,0.791911,0,0,English,English,No,0.243653,0.073609,0.34863,0,46.783233,38.985517,46.783233,76.209044,90.98232,49.003055,0.363554,0.484642,0.363554,0.484642,0,0,English,English,No,0.199543,0.067782,0.26855,0.333333,40.599914,291.651503,40.599914,101.474105,131.512922,53.56125,0.026071,0.111666,0.026071,0.111666,1,0.10802,English,English,No,0.280579,0.135488,0.60938,0.0625,28.091815,119.885789,28.091815,79.480489,89.712024,59.582494,-0.122066,0.346929,-0.122066,0.346929,0,0,English,English,No,6,High
0.332336,0.232502,1.28809,0.066667,27.299995,63.133829,27.299995,87.751372,101.239671,59.26152,-0.066298,0.345286,-0.066298,0.345286,0,0,0.229738,0.115703,0.42188,0,7.819256,59.333426,7.819256,81.586589,58.940311,15.500085,-0.087002,0.035182,-0.087002,0.035182,0,0,English,Spanish,Yes,0.36275,0.309257,1.28809,0,-2.640773,70.616522,-2.640773,97.664057,120.333379,64.746328,-0.259727,0.32367,-0.259727,0.32367,0,0,English,English,No,0.117185,0.009765,0.12695,0,87.232126,34.986285,87.232126,16.014649,130.18406,17.786643,-0.608191,0.00536,-0.608191,0.00536,0,0,English,English,No,0.228517,0.084621,0.3291,0,79.196179,31.59171,79.196179,60.549085,91.14375,45.94486,0.656208,0.04059,0.656208,0.04059,0,0,English,English,No,0.359375,0.185627,0.8584,0.090909,35.036537,75.594845,35.036537,89.46798,77.725218,59.417357,0.201302,0.10022,0.201302,0.10022,0,0,English,English,No,0.369489,0.22705,0.91797,0.142857,30.629756,49.51445,30.629756,79.260001,114.827142,55.643745,-0.19755,0.130567,-0.19755,0.130567,0,0,English,English,No,6,High
0.238207,0.106468,0.57422,0.076923,70.897698,56.558943,70.897698,86.744966,109.765871,51.610676,-0.180923,0.213133,-0.180923,0.213133,0,0,0.234731,0.051989,0.32813,0,33.792594,46.918874,33.792594,94.560231,126.575815,35.744313,0.076976,0.124008,0.076976,0.124008,0,0,English,English,No,0.204884,0.129222,0.46094,0.2,106.815507,64.592373,106.815507,78.250735,90.297532,66.086149,-0.213863,0.092025,-0.213863,0.092025,0,0,English,English,No,0.160155,0.066405,0.22656,0,153.021254,25.794576,153.021254,12.723217,142.000754,12.552813,-0.455118,0.063065,-0.455118,0.063065,0,0,English,English,No,0.2876,0.07373,0.36133,0.5,123.412976,14.623539,123.412976,8.220564,72.447829,58.186416,-0.418183,0.109385,-0.418183,0.109385,0,0,English,English,No,0.235597,0.074343,0.33496,0,49.553412,68.594661,49.553412,71.561237,104.983098,56.218461,-0.449975,0.097799,-0.449975,0.097799,0,0,English,English,No,0.37451,0.19971,0.57422,0,93.230986,7.729709,93.230986,33.954436,80.630728,31.460399,-0.467452,0.193265,-0.467452,0.193265,0,0,English,English,No,6,High
0.235935,0.121401,0.68359,0.103896,13.589288,103.821023,13.589288,105.00104,102.49704,57.46767,-0.345938,0.283223,-0.345938,0.283223,0,0,0.219502,0.101242,0.41504,0.153846,6.00617,68.912163,6.00617,104.504434,103.240249,59.719655,-0.052705,0.136536,-0.052705,0.136536,0,0,English,English,No,0.189452,0.078006,0.34766,0,67.316669,100.844397,67.316669,89.982984,109.252482,59.714888,-0.202334,0.235111,-0.202334,0.235111,0,0,English,English,No,0.39518,0.225267,0.68359,0,71.654731,82.183952,71.654731,72.815258,107.481819,10.009258,-0.443866,0.019486,-0.443866,0.019486,0,0,English,English,No,0.243164,0.116153,0.58984,0.117647,-16.617614,94.262721,-16.617614,95.255044,113.624448,59.848022,-0.515489,0.123397,-0.515489,0.123397,0,0,English,English,No,0.253208,0.122033,0.64941,0.095238,20.351845,139.271257,20.351845,111.462322,91.31308,50.966093,-0.635599,0.119832,-0.635599,0.119832,0,0,English,English,No,0.15381,0.04639,0.2002,0,-4.086064,45.055846,-4.086064,93.163561,81.18501,74.857888,-0.102852,0.12362,-0.102852,0.12362,0,0,English,English,No,6,High
0.172503,0.064823,0.34473,0.071429,-3.813782,34.761981,-3.813782,78.14924,106.393786,51.921732,1.557387,0,1.557387,0,0,0,0.13428,0.02002,0.1543,0,-73.814391,10.061776,-73.814391,50.361721,98.788525,19.511967,0,0,0,0,0,0,English,English,No,0.15576,0.03662,0.19238,0,-23.554409,36.439133,-23.554409,15.085456,157.320947,7.491859,0,0,0,0,0,0,English,English,No,0.18099,0.025144,0.20801,0.333333,-51.566271,22.230473,-51.566271,74.880617,87.936159,53.932093,0,0,0,0,0,0,English,English,No,0.170655,0.064403,0.26074,0,80.838689,18.491976,80.838689,64.714939,129.374363,16.245386,0,0,0,0,0,0,English,English,No,0.13232,0.01123,0.14355,0,-6.450671,36.760163,-6.450671,9.754131,90.041542,70.450196,1.557387,0,1.557387,0,0,0,English,English,No,0.34473,0,0.34473,0,-14.409952,0,-14.409952,0,15.905043,0,0,0,0,0,0,0,English,English,No,6,High
0.241435,0.125141,0.62305,0,47.006925,166.436691,47.006925,75.038439,93.019752,59.140967,-0.383944,0.296265,-0.383944,0.296265,0,0,0.184764,0.043398,0.26855,0,77.912484,19.031543,77.912484,54.156418,73.516762,66.15073,-0.056911,0.266115,-0.056911,0.266115,0,0,Spanish,English,Yes,0.288085,0.006835,0.29492,0,99.774756,19.269923,99.774756,11.163255,74.009053,30.927724,-0.150023,0.061835,-0.150023,0.061835,0,0,Spanish,Spanish,No,0.343505,0.175896,0.62305,0,-6.708481,53.605607,-6.708481,69.229913,78.204195,52.912406,-0.361845,0.294162,-0.361845,0.294162,0,0,Spanish,Spanish,No,0.18213,0.07411,0.32813,0,38.904926,122.676432,38.904926,89.190816,126.383979,54.470913,-0.396609,0.122246,-0.396609,0.122246,0,0,English,Spanish,Yes,0.242186,0.141379,0.55664,0,22.331155,36.847424,22.331155,53.474473,102.628821,53.256331,-0.646764,0.048805,-0.646764,0.048805,0,0,English,English,No,0.307615,0.067385,0.375,0,135.077197,247.202586,135.077197,35.450426,56.694613,49.113542,-0.521782,0.12973,-0.521782,0.12973,0,0,English,English,No,6,High
0.21648,0.138781,0.65625,0.027027,30.304388,238.591324,30.304388,99.042019,79.885627,62.750408,-0.564045,0.432577,-0.564045,0.432577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.183982,0.119241,0.32715,0,25.118017,248.339975,25.118017,139.742517,65.426332,60.400054,-0.322055,0.292141,-0.322055,0.292141,0,0,Spanish,English,Yes,0.152751,0.066715,0.26074,0.083333,-1.172435,176.674051,-1.172435,99.388167,112.83592,69.252712,-0.47092,0.392635,-0.47092,0.392635,0,0,Spanish,Spanish,No,0.204267,0.100884,0.40918,0,34.961408,239.070548,34.961408,98.312463,94.285335,50.410379,-0.419961,0.134024,-0.419961,0.134024,0,0,Spanish,Spanish,No,0.266602,0.125307,0.39355,0,51.469121,280.255029,51.469121,46.992335,49.730648,42.098313,-0.72409,0.395067,-0.72409,0.395067,0,0,English,Spanish,Yes,0.303954,0.194179,0.65625,0,61.394788,264.951803,61.394788,81.357656,51.313701,45.708133,-0.83336,0.573029,-0.83336,0.573029,0,0,English,English,No,6,High
0.164481,0.065925,0.33496,0,12.579448,131.709957,12.579448,40.5754,96.351752,53.03051,0,0,0,0,0,0,0.180665,0.089779,0.33496,0,-0.53131,27.601426,-0.53131,18.946895,112.011348,54.694372,0,0,0,0,0,0,English,English,No,0.174317,0.056562,0.28223,0,-3.239547,178.327061,-3.239547,41.9947,108.77545,53.772355,0,0,0,0,0,0,?,English,Yes,0.11328,0,0.11328,0,73.237564,0,73.237564,0,36.654888,0,0,0,0,0,0,0,English,?,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,0.140297,0.033691,0.16699,0,41.479075,93.339979,41.479075,29.764806,70.52385,29.352209,0,0,0,0,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,High
0.230217,0.112811,0.50781,0.090909,2.231261,86.940105,2.231261,94.819169,90.228736,53.015378,0.027718,0.31006,0.027718,0.31006,2,0.20515,0.215821,0.10197,0.40625,0.0625,10.193731,102.601339,10.193731,89.612801,95.334309,61.092837,0.454926,0.240148,0.454926,0.240148,1,0.18712,English,Chinese,Yes,0.254208,0.113571,0.45313,0.153846,2.754928,65.790822,2.754928,87.084677,98.288198,53.537613,0.247265,0.235894,0.247265,0.235894,0,0,English,English,No,0.258303,0.101467,0.49219,0.0625,5.689099,107.20301,5.689099,113.593693,76.381855,44.32222,-0.017971,0.151708,-0.017971,0.151708,1,0.22318,English,English,No,0.212762,0.12025,0.50781,0.1,-7.241966,39.989876,-7.241966,86.299394,89.868996,50.056204,-0.237799,0.159565,-0.237799,0.159565,0,0,English,English,No,0.226565,0.085935,0.3125,0,49.563385,163.897098,49.563385,116.060042,113.16881,61.048726,-0.174285,0.145,-0.174285,0.145,0,0,English,English,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,English,No,6,Low
0.218325,0.105926,0.5,0.109091,24.484175,94.085474,24.484175,96.085258,107.892814,53.916325,0.008892,0.283567,0.008892,0.283567,0,0,0.209376,0.107166,0.46875,0.2,28.770591,45.803004,28.770591,97.242277,73.945128,48.475886,0.358524,0.153896,0.358524,0.153896,0,0,English,Chinese,Yes,0.23698,0.081271,0.35156,0,89.762574,117.705243,89.762574,19.254014,116.694626,63.924094,0.149578,0.040415,0.149578,0.040415,0,0,English,English,No,0.235028,0.120565,0.5,0.125,-5.640309,49.567006,-5.640309,103.195879,114.612088,46.998894,-0.017345,0.13495,-0.017345,0.13495,0,0,English,English,No,0.203128,0.058673,0.29688,0,97.612454,18.272721,97.612454,27.921451,112.886516,66.764288,-0.024357,0.18747,-0.024357,0.18747,0,0,English,English,No,0.218752,0.090288,0.39063,0.111111,25.65505,187.588361,25.65505,96.42312,118.792843,51.600278,-0.284846,0.125694,-0.284846,0.125694,0,0,English,English,No,0.144533,0.0537,0.22656,0,51.511421,72.272397,51.511421,33.644083,115.077834,51.527425,-0.203928,0.100231,-0.203928,0.100231,0,0,English,English,No,6,Low
