Average_Fixation_Duration,Fixation_Duration_SD,Longest_Fixation_Duration,Refixation_Ratio,Average_Saccade_Length,Saccade_Length_SD,Average_Saccade_Absolute_Angle,Saccade_Absolute_Angle_SD,Average_Saccade_Relative_Angle,Saccade_Relative_Angle_SD,Average_Left_Eye_Difference,Left_Eye_Difference_SD,Average_Right_Eye_Difference,Right_Eye_Difference_SD,Blink_Count,Average_Blink_Duration,Number of English AOIs,CEFR Median
0.21648,0.138780604,0.65625,0.027027027,30.3043877,238.591324,30.3043877,99.04201906,79.88562739,62.75040793,-0.564044853,0.432577488,-0.564044853,0.432577488,0,0.0,6,High
0.164480714,0.065925211,0.33496,0.0,12.57944762,131.7099566,12.57944762,40.57539979,96.3517521,53.03050963,0.0,0.0,0.0,0.0,0,0.0,6,High
0.230216883,0.112811167,0.50781,0.090909091,2.231261256,86.94010504,2.231261256,94.81916948,90.22873636,53.01537751,0.027717973,0.310060353,0.027717973,0.310060353,2,0.20515,6,Low
0.218325455,0.105925604,0.5,0.109090909,24.48417528,94.08547402,24.48417528,96.08525783,107.8928144,53.91632532,0.008891666999999999,0.283566733,0.008891666999999999,0.283566733,0,0.0,6,Low
0.190827963,0.106882719,0.60156,0.148148148,1.0297728940000002,141.9085154,1.0297728940000002,99.93477922,98.42641037,58.9413213,0.06928642900000001,0.32984979,0.06928642900000001,0.32984979,3,0.1707,6,Low
0.216705476,0.08787793099999999,0.4375,0.047619048,30.49598749,57.80622079,30.49598749,91.11168441,94.77990806,53.72814805,-0.002088889,0.276108866,-0.002088889,0.276108866,2,0.247395,6,Low
0.18174456100000005,0.122538967,0.57813,0.140350877,13.64868697,107.6542552,13.64868697,91.30435095,107.5889002,57.27599116,0.043599783,0.300939656,0.043599783,0.300939656,0,0.0,6,Low
0.13070216199999998,0.065707313,0.28906,0.027027027,10.94490314,183.2175017,10.94490314,92.24642873,86.99221072,56.15110894,0.051875909000000005,0.296069056,0.051875909000000005,0.296069056,2,0.029855,6,Low
0.244567391,0.113013461,0.54688,0.0,18.55486793,62.86298255,18.55486793,78.12795317,104.2745327,51.11600911,-0.107587242,0.438821233,-0.107587242,0.438821233,0,0.0,6,High
0.324339394,0.138692459,0.6875,0.0,7.509506218999999,87.6619127,7.509506218999999,101.4440179,89.71697797,57.73787961,-0.08881315199999999,0.435605338,-0.08881315199999999,0.435605338,1,0.00813,6,High
0.316479636,0.193768784,1.32813,0.072727273,3.76973982,96.74394242,3.76973982,92.72773734,104.7289945,54.07992536,-0.043973879,0.467034813,-0.043973879,0.467034813,0,0.0,6,High
0.431921429,0.206412466,0.84375,0.0,-2.73936471,43.90625803,-2.73936471,90.48384023,116.9342576,51.91768741,-0.154369905,0.391627205,-0.154369905,0.391627205,0,0.0,6,High
0.3031276,0.208791146,0.9375,0.0,-2.354173733,139.27289340000002,-2.354173733,94.9375979,82.07814717,62.99458216,0.016936266999999998,0.466373178,0.016936266999999998,0.466373178,0,0.0,6,High
0.315107222,0.111858333,0.59375,0.0,19.30042107,53.08100273,19.30042107,108.0342539,126.1215556,33.31055925,-0.583334667,0.076674057,-0.583334667,0.076674057,0,0.0,6,High
0.345276951,0.196715142,0.92188,0.06097561,28.65861716,81.40245419,28.65861716,102.9444352,106.578385,58.94889902,0.17873743600000006,0.482075767,0.17873743600000006,0.482075767,4,0.0608975,6,Low
0.293105862,0.218833048,1.5,0.103448276,13.65744834,87.27216404,13.65744834,98.62567968,104.83777,56.86224602,0.129803397,0.559907005,0.129803397,0.559907005,8,0.05669125,6,Low
0.276369766,0.182455442,1.10938,0.15625,40.7491203,91.53024263,40.7491203,92.62714704,95.77802787,58.74571903,0.023804096,0.551529316,0.023804096,0.551529316,5,0.035586,6,Low
0.248921572,0.20811832,1.60938,0.113207547,20.59919416,83.12496856,20.59919416,87.17010314,93.19276448,59.32832139,0.433603846,0.67695935,0.433603846,0.67695935,11,0.041239091,6,Low
0.247581549,0.16799300600000006,0.84375,0.056338028,16.67734792,90.89443895,16.67734792,105.1802285,92.14982318,59.37702497,0.090401346,0.545856995,0.090401346,0.545856995,3,0.032176667,6,Low
0.183939474,0.124037366,0.53125,0.087719298,32.34973676,130.52946809999997,32.34973676,91.37518733,78.23255952,53.88824385,0.575723846,0.716645518,0.575723846,0.716645518,3,0.045596667,6,Low
0.320604255,0.188820448,1.07886,0.042553191,34.71399004,129.0250559,34.71399004,96.79608636,91.5310213,61.63506861,0.251005149,0.319416643,0.251005149,0.319416643,1,0.27776,6,Low
0.286587797,0.197794428,1.35986,0.118644068,10.42440138,160.40029669999996,10.42440138,94.63673246,94.14200983,55.76572689,0.08423743199999999,0.400877405,0.08423743199999999,0.400877405,4,0.17890250000000002,6,Low
